Lorentz_N=1;	Lorentz_N=2;	Lorentz_N=10;	Lorentz_N=100
2.04056e+00;	2.04699e+01;	2.53438e+00;	-7.21710e-01
-1.42953e-01;	5.31797e-01;	-1.77013e-01;	1.58530e+00
3.14661e-01;	8.46182e-01;	3.02333e+00;	-4.71319e-01
1.15778e+01;	7.04438e-01;	6.03112e-02;	-2.12244e-01
3.85363e+00;	1.98668e-01;	-1.30077e+02;	7.01255e-01
1.04549e+00;	-1.96185e-01;	2.60160e+00;	-6.23634e+00
-5.33125e+00;	2.34106e+00;	-1.20665e+00;	-5.73137e+00
-2.57097e+00;	-2.06594e-01;	4.78376e-01;	-8.48979e-01
-1.48649e+00;	-2.84185e+00;	3.05168e-01;	-1.08559e+00
-2.20669e+00;	1.43220e-01;	-1.40962e+00;	-2.18869e-01
6.28652e-01;	5.16608e-01;	-4.22823e-01;	4.34241e-01
-9.83988e+00;	2.79956e+00;	5.94581e+00;	1.00346e+00
-1.64480e+01;	1.16006e+00;	-6.11481e-01;	1.01488e+00
-3.06025e+00;	-7.93035e-01;	-7.60623e+01;	1.06590e+01
1.63041e-01;	-4.72346e-02;	-4.61558e-01;	-9.13680e-01
2.14718e+00;	-7.10178e-02;	-3.54012e-01;	-3.55155e+00
9.98533e+00;	-1.88042e+00;	6.20948e-01;	4.93398e+00
-2.36381e+00;	-8.09426e-01;	2.97717e-01;	1.09539e-01
1.04725e-01;	1.77413e+00;	-1.79577e+00;	1.85765e+00
-7.31208e-01;	2.05622e+00;	-2.62885e+00;	-1.43810e+00
1.79096e+00;	-2.34974e+00;	-1.07535e-01;	-2.54046e-01
-9.04787e-01;	5.80402e-01;	3.25360e-01;	-1.23327e+00
2.26746e-01;	-1.27530e+00;	-1.12641e+01;	-3.08418e-02
-2.68859e+00;	-8.79669e-01;	-1.63425e-01;	2.17612e+00
-2.84095e-02;	-2.35600e+01;	-5.54765e-01;	-2.05245e+00
2.35727e+00;	-2.53366e+01;	1.77111e+00;	-9.84486e-01
-2.67956e+01;	6.48342e-01;	-1.52435e+01;	-2.74445e-01
-1.14007e-01;	9.55208e-02;	1.37127e-01;	3.24982e-01
1.59066e+00;	7.75321e+00;	-6.83867e-01;	-1.15456e+00
2.20208e+00;	1.82621e+00;	-1.06678e+00;	-2.90580e+00
1.13222e+00;	4.55453e-01;	-7.46209e-01;	-1.37673e+00
2.24907e+00;	-1.92231e-01;	-9.35134e-01;	-1.20094e+01
9.63093e-01;	-7.10607e-01;	-4.31429e+00;	3.10578e-03
-4.38080e-02;	-3.00739e+00;	1.12330e+00;	3.05431e+00
-2.23355e+00;	-2.52072e+00;	4.49481e+00;	2.23313e+00
7.90822e-02;	-5.30909e+00;	-1.53296e+00;	-7.88853e+00
-7.14075e-01;	-2.85663e+00;	-2.37725e+00;	-1.34397e+00
-3.54482e+00;	-6.76031e-01;	2.09954e+00;	5.82293e-02
-6.00180e-01;	-2.97003e-01;	1.20482e+00;	3.08627e+00
-5.85830e+00;	-2.01697e-01;	2.00906e-01;	-7.69598e-01
-5.57032e-01;	-1.40833e+01;	3.71011e-01;	-1.40121e+00
7.65828e-01;	1.67000e+00;	6.03249e-01;	6.81891e-01
-3.19820e+01;	-1.43421e-01;	1.11314e-01;	-1.35609e-02
-2.07783e+00;	3.33099e-02;	1.43242e-01;	3.87982e+00
-5.18222e-01;	6.00240e-01;	-1.70634e+00;	-1.02460e-01
-3.01944e+00;	2.15786e-01;	1.77892e+00;	1.35553e+00
-8.65394e-01;	2.87483e+00;	6.74281e-01;	9.88623e-01
-3.94201e-01;	-9.63878e-01;	9.94061e+00;	-1.12522e+00
1.78254e+00;	1.48261e+00;	-2.51014e+00;	-2.15734e-01
7.54836e-02;	-3.33688e+00;	-6.54912e-01;	-1.18708e+00
-3.11999e-02;	-1.18294e+00;	3.20665e+00;	-2.94937e-01
-5.65472e+01;	1.13008e+00;	5.19726e+00;	2.06465e+00
6.91586e-01;	3.36749e+00;	-7.17967e-02;	-1.13068e+00
-5.29989e-01;	-1.93241e+01;	-3.07141e+00;	1.01597e+00
3.16512e+00;	-1.41798e+01;	-2.15479e+00;	1.66891e+00
5.68047e-01;	6.44331e-01;	-5.21604e-01;	-1.58714e+00
1.49919e+00;	-5.49784e-01;	-5.38012e-01;	2.53497e+00
-3.80409e+00;	-1.23248e+00;	2.31055e-01;	4.98477e-01
-2.55565e+00;	5.18082e-03;	5.63371e-01;	-1.36077e-01
7.44671e+00;	-2.11265e-01;	-5.75213e-02;	1.94848e+00
1.75058e+00;	-5.49918e-03;	2.80719e+00;	-1.82455e+00
-2.97913e-01;	-4.34164e+00;	3.38735e+00;	1.18875e+00
1.63592e+00;	-6.30104e-01;	9.67796e-01;	1.06766e-01
2.56758e-02;	-7.11968e+00;	2.14882e-01;	9.17248e-01
2.28410e-02;	2.92836e+00;	-2.29685e+01;	1.38594e+00
-9.70434e-01;	2.01812e+00;	-3.52476e-01;	9.49473e-01
1.29558e+00;	3.35731e+00;	-2.53915e+00;	-3.24497e+00
-8.59502e+00;	-1.83756e+00;	7.59341e-01;	1.20012e+00
1.46256e+00;	1.89883e+00;	3.54717e+01;	-1.52634e+00
-3.62473e-01;	4.84572e-01;	2.55286e-01;	-3.10194e+01
3.33777e-01;	-1.47194e-01;	2.27857e+00;	-4.07972e-01
-8.91761e-01;	-2.02937e+00;	-4.99351e-01;	-3.48409e+00
2.00317e+00;	2.45111e+00;	1.81930e-01;	-8.36589e+00
-3.93094e-01;	1.11236e-01;	7.17337e+01;	4.19365e-01
-2.15024e+00;	6.65614e-01;	2.71513e+01;	7.14691e-01
4.44466e+00;	2.62483e+00;	-2.34143e+00;	-2.68158e-01
5.32919e+00;	-8.45199e-01;	-4.33102e-01;	-1.23909e+00
-9.90887e-01;	7.79916e+00;	3.03482e+02;	-7.08777e-01
-9.01548e-01;	-1.39945e+01;	1.83967e+00;	-3.90191e-03
-5.31661e-01;	2.32690e-01;	3.12880e-01;	-2.56287e+00
1.12359e+00;	1.07848e+00;	8.62566e-01;	-6.56320e-01
-6.42250e-01;	1.70819e+00;	-3.75793e-01;	-4.46491e+00
-2.50162e+00;	2.47134e+00;	-3.61726e+00;	2.23338e-01
3.88695e-01;	1.42886e-01;	-2.19316e+00;	-2.11275e+00
8.08545e+00;	-2.46476e+00;	-4.13540e+00;	1.54531e+00
1.27047e+00;	5.10454e-01;	-5.76203e-01;	-9.89516e-01
-3.56529e+00;	1.67010e+02;	-5.11983e-01;	-9.26176e-01
1.53550e+00;	7.57941e-03;	-5.07809e-01;	-1.24991e+00
-1.86138e+00;	-4.81283e-01;	3.17676e-01;	4.23701e-01
-4.43236e+01;	-3.14725e-01;	-1.60076e-01;	-2.04043e+00
1.33075e-01;	-8.78947e-01;	-2.41733e-01;	-9.75262e-01
-1.12977e+00;	1.13160e-01;	8.54649e-01;	6.31034e+00
-9.59982e-01;	-3.18961e-01;	-1.94855e-01;	-9.60308e-01
-5.92403e-01;	1.07260e+01;	-1.30004e+00;	-6.41717e-01
2.35159e+00;	-5.30904e+00;	8.37750e-02;	5.04607e-01
-3.58730e-01;	6.89907e-01;	2.65659e+00;	-2.42298e+00
1.47515e+00;	3.51670e+00;	-1.11841e+01;	-4.59244e-02
-1.28608e+00;	1.80335e+01;	1.75369e-01;	3.13727e+00
-7.54955e-01;	-1.24617e+01;	4.29206e-01;	2.57960e-02
-9.78180e-01;	1.06817e+01;	-1.10392e+01;	3.34565e+01
9.99915e-01;	7.42413e-01;	-4.39528e-01;	-9.76613e+00
-8.50511e-01;	2.40720e-01;	-5.47607e+00;	4.67946e+00
1.47392e+00;	-5.49632e+00;	3.85950e-01;	1.85867e-01
1.31430e-02;	-1.08891e+00;	-3.08823e-01;	2.04980e+00
2.14185e-01;	-1.76253e+00;	6.00530e-01;	-2.87234e+00
-9.14518e+00;	-1.25618e+00;	-5.15431e-01;	5.07937e+00
-9.60271e+01;	1.14746e+00;	-4.40324e-01;	2.11345e-01
-4.62491e-01;	-3.11562e-01;	2.51319e-01;	-1.69509e+00
3.33567e+00;	6.59268e-01;	1.35931e+00;	8.06659e-01
3.65844e+00;	2.87296e+00;	1.07550e+00;	-1.53372e-01
-3.08050e-01;	9.56236e-01;	1.51252e+01;	1.57661e+00
-1.05837e+00;	-9.25654e-01;	1.00641e+00;	-9.79598e-02
-7.89156e-02;	4.61210e+00;	-4.27575e+00;	2.72037e-01
-1.45432e+00;	-8.73073e-01;	-3.22833e-01;	1.18326e+01
-1.70533e-01;	8.70595e-01;	-2.22461e+00;	-8.44978e-02
-1.76668e+00;	-8.78037e-01;	-8.22775e-01;	8.53530e+00
8.42994e-01;	-2.78135e+00;	-7.34019e-02;	3.78945e-01
2.05469e+00;	-1.64288e+00;	-9.42714e-01;	1.27075e+00
-3.50892e-01;	-2.02811e+00;	-1.26498e+00;	-1.25487e+00
-1.05961e-01;	-4.05856e+00;	3.05738e-01;	4.89445e+01
-1.14916e-01;	4.10367e-01;	-1.98132e+00;	-8.36590e-01
1.05247e+00;	7.80289e-01;	-7.17386e-01;	-7.72905e-01
3.75519e-01;	3.57764e+00;	7.36282e-01;	6.15695e-01
-2.67285e+00;	-1.85629e+00;	-8.41519e+00;	3.64305e-01
-1.71395e+00;	-1.18557e-01;	-5.40389e-01;	-1.12562e+00
4.14288e-01;	8.31713e-01;	-4.54991e-01;	-1.00050e+00
7.62319e-01;	-1.69675e+01;	3.37971e-01;	-3.18460e+00
-8.02063e-01;	-2.38602e+00;	-1.15920e+01;	4.81629e+00
-3.81085e+00;	7.81904e-01;	-1.00964e+01;	-9.41457e-02
-2.23419e-01;	-7.20101e-01;	-2.84439e+00;	2.20137e-01
3.94549e-01;	-3.23087e+00;	-1.09512e-01;	1.17297e-01
1.15079e+00;	1.44116e+00;	2.25770e-01;	-4.67547e-01
1.57207e-01;	-8.25878e-01;	1.29965e+00;	8.24169e-01
8.39289e-01;	1.20481e+01;	-1.25019e-01;	5.73759e-01
6.84710e-02;	-2.42941e+00;	5.97617e+01;	1.63460e+00
1.29683e-01;	-8.42638e-03;	3.05587e+00;	-1.32821e-01
-1.24313e+00;	-2.36102e-01;	9.34542e-01;	-1.41554e-01
5.42372e+00;	4.62398e-01;	5.90456e+00;	2.44658e-01
1.11255e+00;	1.26491e+00;	-1.40818e+00;	9.41788e+00
-2.56106e-01;	-1.05544e+00;	-1.06373e+00;	-1.37374e+00
-2.55884e-03;	-7.10445e+00;	-9.82681e+01;	6.45652e-01
1.43582e-01;	2.23850e+00;	8.40073e-02;	2.05120e+00
-1.50998e+00;	-5.60822e-01;	-3.72812e+00;	-2.38422e+00
5.38803e-01;	-2.44485e-01;	-4.42743e+00;	1.84788e+00
-3.65525e-01;	7.30198e-01;	-6.55871e-01;	6.50343e-02
-2.22357e-01;	3.43275e+00;	-9.98950e-01;	1.13986e+00
-5.12011e+00;	-1.13663e+00;	1.91154e+00;	1.44374e+00
1.72575e+00;	-1.67086e-02;	1.78383e+00;	-1.32600e+00
2.93916e+00;	9.55542e+00;	2.14406e+01;	-2.06160e-01
-1.47902e+00;	8.48609e-01;	-2.11154e+00;	1.24917e+00
-4.69835e-02;	-9.59288e+00;	2.24938e-01;	6.59785e-01
3.16441e-01;	2.17583e-01;	-1.25291e+00;	-3.60498e-01
-1.16663e+00;	1.76919e+01;	7.46060e-01;	-1.65431e+00
-4.38861e+00;	1.85318e-01;	-1.01173e+00;	-4.87922e-02
-1.63480e+00;	-8.36063e-02;	3.91924e+00;	-7.12882e-01
8.71625e-01;	9.50954e-01;	-3.13327e+00;	-1.44292e+01
3.88684e+00;	-1.83277e+00;	1.08474e+00;	-1.94043e+00
-2.21074e+00;	-1.37145e-01;	2.51051e+00;	1.49932e+00
-7.42821e+00;	4.56706e-01;	-2.25861e+00;	4.41625e-02
-1.46781e+00;	-2.12862e+00;	-2.50080e+00;	2.82688e-01
1.40813e+01;	-4.07986e-01;	9.09141e-01;	2.68238e+00
-6.86242e-01;	2.49696e+00;	2.34186e+00;	9.96935e-02
-1.14665e-01;	-1.66901e+00;	-3.63573e+00;	6.42374e-01
-4.46015e+00;	6.88010e-01;	-5.80568e-01;	-4.11970e-01
5.13553e-01;	-5.30991e-01;	1.84297e-02;	5.66271e-01
-7.02774e-01;	-2.38589e-01;	2.62399e-01;	2.26833e+00
4.77704e+00;	1.07198e-01;	-1.01119e+00;	1.12331e+00
-2.60476e-01;	-8.21598e-01;	4.87612e+00;	-6.71603e-01
3.39638e-01;	2.75976e-01;	-3.21777e+00;	-5.17074e+00
-2.86551e-01;	-1.99468e+00;	3.95693e-01;	-1.52881e+00
-2.41449e+01;	3.29686e+00;	-4.35898e-01;	7.69493e-01
3.15725e+02;	-9.98579e-02;	5.44891e-01;	9.34534e-02
-2.23887e+00;	6.03786e-01;	-1.36688e+00;	1.69200e+01
1.87366e+00;	-6.20208e-01;	-9.70233e+00;	-2.54879e+00
3.16921e-01;	-1.26322e-01;	-9.69818e-01;	7.40163e-01
3.26614e-01;	-5.00933e-02;	-3.25734e+00;	-1.02671e+00
2.04937e+00;	-1.99095e+00;	-5.84682e+00;	1.35790e-01
8.37434e+00;	1.48957e+00;	-8.21506e-01;	2.55423e-01
2.35447e+00;	-7.15858e-01;	-2.39903e+01;	3.63780e-02
7.03918e-01;	5.07510e-01;	-2.94364e+00;	-8.43880e+01
6.36177e-01;	-7.44847e-02;	-1.47811e-01;	-1.52214e+00
-5.92204e-01;	4.27228e-01;	-2.63659e-01;	7.94822e+00
2.17366e+01;	1.79354e+00;	1.47778e+00;	-1.09482e+00
4.36264e-01;	-1.99426e+00;	6.17358e+01;	-2.19741e+00
-1.76040e+01;	-6.63949e+00;	-1.31877e+00;	7.93141e-01
-1.60020e+00;	-4.65132e-01;	1.02021e+01;	1.95970e+00
5.23263e-01;	-2.04362e-01;	-8.53174e-01;	-2.90289e+01
7.13108e+00;	6.49624e-01;	-1.38525e-01;	-1.15347e+00
-6.38268e-01;	1.29587e-01;	6.20022e-01;	1.22438e+00
2.31812e+00;	-4.36139e-01;	-1.89485e-01;	4.83777e-01
2.10663e-01;	6.34561e+00;	-1.65437e+00;	9.94862e-01
5.39063e-01;	7.62702e-01;	-1.85980e+00;	-5.84887e+00
1.83531e-01;	9.49682e-02;	-3.21949e-01;	7.72834e-01
6.96109e-01;	8.52890e+00;	1.45623e-01;	-7.72739e-01
-3.20797e-02;	-1.40741e+00;	-2.38512e+00;	-4.16724e-02
5.71195e-01;	-2.36501e-01;	3.65568e+00;	-1.31677e+00
1.04646e+00;	6.88948e+00;	3.82068e-01;	1.33852e-01
1.05199e+00;	-2.33658e+00;	-5.40537e-01;	6.37612e-01
-9.79390e-01;	-9.17259e-02;	-5.33624e+00;	7.28978e+00
5.95623e-01;	-2.67490e+00;	-7.50910e-01;	4.69251e+00
9.78837e-01;	1.20765e+00;	1.43974e+00;	1.17910e+00
4.22681e-01;	4.65840e-01;	-4.53793e-01;	-3.62588e-01
9.68756e+00;	6.77348e+01;	-5.17191e+00;	-4.15596e+00
7.12902e-01;	8.85074e-01;	1.15485e-01;	1.85636e+00
4.94511e+02;	1.27676e+00;	-1.34896e+00;	5.22512e-01
4.46302e+01;	1.87053e-01;	1.66689e-01;	-5.09081e+00
4.26928e-01;	1.13073e+00;	-5.47441e-02;	2.02987e+01
2.41255e-01;	-2.27740e-01;	-3.72228e+00;	-3.85830e+00
1.37821e-01;	-7.48194e-01;	-1.40091e+00;	-1.53922e+00
-5.49235e-01;	-2.65065e+00;	-1.99487e-01;	-4.83332e-01
-3.02492e+00;	-6.51632e-01;	4.92130e+00;	-8.99184e-01
-5.67987e+00;	1.10613e+00;	1.35828e+01;	1.20116e+00
1.93347e+00;	4.52266e-02;	7.79664e-02;	-2.31304e+00
-4.88794e+00;	1.66389e+00;	-3.50342e-01;	-2.70221e-01
4.18391e+00;	-1.43475e+00;	-1.09550e+00;	-3.52353e+00
-7.87836e-01;	1.46371e+00;	-4.66238e+00;	-1.21892e-01
-3.42096e-02;	2.17505e-01;	1.05548e+00;	8.90162e-02
-4.47633e-01;	-1.72654e-01;	-1.84465e+00;	-6.71760e-03
6.28793e-01;	5.76095e+00;	2.66859e-01;	-8.74016e-01
-7.52665e-01;	-1.45203e+00;	-7.88591e-01;	8.44437e-01
3.27376e+00;	9.78546e+00;	-7.96796e-01;	9.17603e-01
3.10752e+00;	-7.18524e-01;	-2.25929e-01;	4.13250e-01
-1.89180e+00;	-4.11486e+00;	5.81681e-01;	-2.51527e-01
-4.33649e-01;	-8.85009e+01;	-1.19425e+00;	3.13649e+00
-1.64518e+00;	-1.39474e+00;	2.94047e-01;	-6.40073e+00
-1.07218e-01;	4.75660e-01;	7.05375e-01;	-4.73127e-01
-5.17955e-01;	-7.15410e-01;	9.03440e-01;	-5.84734e-01
-2.90875e-01;	-9.08144e-01;	2.29224e+00;	1.05106e+00
-2.94176e-01;	-3.66762e-01;	-1.10728e+00;	7.91692e+00
1.99638e+00;	3.23496e+01;	-1.60613e-01;	6.40324e-02
-8.68473e-02;	-2.53719e+00;	5.57528e-01;	-9.55714e-01
2.03890e-01;	-2.85885e+00;	5.12927e-01;	6.93524e-01
7.90268e+00;	8.26979e-01;	4.59417e+00;	-6.47829e-02
6.67910e-01;	-1.99229e+00;	3.37328e-01;	3.63923e-01
9.38475e-01;	-2.22825e-01;	-9.22944e-01;	-1.62802e+01
-3.90834e-02;	2.02249e+00;	2.93471e+00;	-1.46674e+00
-1.00804e+00;	2.94091e-01;	1.77451e-01;	5.36828e-01
7.37616e+00;	1.64765e+00;	8.08766e-01;	2.55127e-01
-2.22771e-01;	4.75487e-01;	7.72852e-01;	4.43370e-02
-2.55241e-01;	1.84831e+00;	3.06823e-01;	-1.29494e+00
-5.34735e+00;	-1.00907e+00;	1.03777e+00;	-3.68784e-02
5.92425e-01;	-2.06430e-01;	-7.03871e-01;	9.52200e-01
2.28449e-01;	7.23486e-01;	3.87667e-01;	-3.14445e+00
-2.01029e-01;	-1.51913e+00;	-5.33012e-01;	-3.14670e-01
2.11504e+00;	-6.41666e+00;	2.33181e+00;	-3.70875e-01
2.82467e-01;	-6.66170e-01;	-1.79751e+00;	6.47942e+00
-3.01464e+00;	1.25211e-01;	-8.20427e-01;	-1.17101e+00
7.43252e+00;	7.90322e-01;	-9.05530e-01;	1.57413e+00
1.48273e+00;	2.32203e-01;	1.30147e+00;	5.83912e+00
-1.06410e+00;	9.51864e-01;	5.01260e-01;	-1.86826e+01
-1.31158e+00;	9.27937e-01;	-2.84492e-01;	3.28249e-01
-3.18989e+00;	6.47639e+00;	5.80500e+01;	1.21191e+00
-6.72988e-01;	-2.63563e-01;	7.80813e-01;	4.42401e+00
1.57611e+00;	1.49003e-02;	3.09198e+00;	4.69498e-01
-1.10239e+00;	3.37474e-01;	3.62620e+00;	2.31867e+01
2.08339e+01;	-1.47150e+02;	9.60542e+00;	1.22622e+00
-4.77519e+00;	-1.61308e+00;	7.39336e-01;	5.67117e-01
2.10169e-01;	-7.34138e+00;	-1.01078e+01;	-1.05785e+00
-1.04352e-01;	2.12663e-01;	9.57935e-01;	-2.72177e-01
3.81653e+00;	4.93830e+00;	-5.38858e-01;	7.85187e+00
3.00574e+00;	-2.84186e+00;	-2.08052e+00;	2.93504e-01
3.02211e-01;	5.27457e+00;	1.47987e+00;	6.82699e-01
1.65169e-01;	6.06839e-03;	1.43937e+01;	-1.62423e+00
-5.25500e-01;	1.12068e+00;	6.96391e-01;	-8.36734e-01
3.99063e+00;	1.13795e+00;	-1.22131e+02;	4.83967e-01
1.71168e+00;	-9.76490e-01;	-9.42969e+00;	7.64849e-01
3.06532e-01;	-4.94985e+00;	-3.15443e+00;	-4.84527e-01
-8.75282e-01;	-8.39940e-01;	-2.23828e+00;	-7.63695e-01
1.18714e+00;	-4.71197e-01;	-4.91431e+00;	4.56692e+00
2.07283e+00;	4.51402e-01;	-5.87516e-01;	-1.48928e+00
-2.37251e+00;	3.99432e-01;	-1.11021e+01;	-1.29289e+01
3.13487e+00;	2.44600e-02;	-3.16056e+00;	-1.21378e+00
1.16616e+00;	-1.90541e-01;	2.39870e+00;	-9.44913e-01
-4.69439e-02;	2.59756e+00;	9.38613e-01;	-1.33159e+00
-9.60114e-01;	8.11617e-01;	-6.37717e-02;	1.77634e-01
-1.37833e+00;	-1.97722e+00;	-2.11790e+00;	1.63092e+00
1.58913e+00;	2.42856e+00;	4.90126e+00;	9.82043e+00
-3.98071e-02;	3.46357e-01;	1.16196e+00;	-8.07276e-01
-5.90300e-01;	2.64177e-02;	-6.43723e-01;	3.71751e+00
2.43823e-01;	-2.01062e+01;	4.14068e+01;	2.42122e+00
3.01691e-01;	2.80752e+00;	-1.12842e+00;	4.05087e-01
6.05582e-01;	3.35075e+01;	-1.99179e+00;	-3.85579e-01
-1.58370e+00;	-5.62280e+00;	4.73655e-01;	5.32281e+00
-1.50404e+00;	-2.95357e-01;	-1.42831e-01;	-2.52376e+01
7.66156e-01;	2.99821e-01;	5.75830e+00;	-8.88084e-01
1.18133e+00;	-8.82232e-01;	1.76496e+00;	8.72369e-01
-7.82810e-01;	3.34923e-01;	-3.76026e-01;	-1.46345e+00
-1.13115e+00;	-7.69467e-01;	5.13524e+00;	1.49199e-01
5.96699e-01;	1.11214e-01;	-1.80353e+00;	3.35395e+00
-1.14435e-01;	1.53555e-01;	6.27204e-01;	-1.33645e+01
4.00350e-01;	9.06430e-01;	3.41558e-01;	2.03835e-01
-2.39582e+00;	-3.57595e-01;	-1.02635e-01;	-1.10278e+00
4.92487e-02;	-1.07045e+00;	1.89116e+00;	-2.99310e-01
9.51359e-01;	-1.01098e+00;	1.19965e+02;	6.20691e-01
9.27094e+01;	7.01427e-01;	1.47682e+00;	1.61904e+00
6.47351e-03;	-2.76499e-01;	-3.77836e-01;	-3.23099e+00
6.71655e-01;	4.03297e-01;	2.29446e+00;	-1.14579e+00
2.29794e+00;	-7.80692e+00;	-1.26279e-01;	3.66287e+00
-1.07256e+00;	-1.07594e+01;	2.52048e-02;	2.95610e+00
-6.65321e-01;	-2.48379e-01;	-7.00026e-01;	3.14461e-01
2.81486e-01;	-1.55893e-01;	-4.78160e-01;	-4.74854e-01
-2.88190e-01;	3.76249e+01;	-7.86334e-01;	-3.59246e-01
-8.67638e-01;	3.62515e+00;	-6.17197e-01;	-1.30966e+00
-4.91142e+00;	-3.05834e+00;	-7.95561e-01;	-3.74011e-01
2.30406e+00;	-6.99340e-01;	3.26516e+00;	1.07890e+00
1.98872e-01;	-1.74778e-01;	-9.24598e+00;	1.10765e+00
-2.71519e+00;	-3.66895e-01;	-8.69735e-01;	-2.94033e+00
1.31210e+00;	-1.41441e+01;	-1.42746e+00;	7.86018e-01
-8.34139e-01;	3.23556e-01;	-2.84231e-01;	-3.35836e-01
1.48958e-01;	-6.55653e-01;	3.04491e+00;	9.47982e-01
3.05559e-01;	2.57646e+00;	-3.52975e-01;	-3.76874e+00
-3.22724e+01;	-3.73378e-01;	-3.46111e+00;	5.05863e-01
-9.70182e-01;	-3.12969e-01;	-1.80758e+00;	-3.26767e-01
-1.36068e-01;	-2.78210e+00;	-3.37217e-01;	-5.26892e-02
7.01129e-01;	6.70392e+00;	7.32607e-01;	6.34582e-01
2.23217e+00;	4.18949e-01;	9.21319e-02;	7.56615e-01
-5.54227e-01;	2.43599e+00;	1.16010e-01;	1.10421e+00
-4.05169e+00;	-6.01355e+00;	-4.00892e-01;	-1.30334e-01
4.66663e-02;	3.41209e-01;	2.46521e-01;	-3.69840e+00
-9.31335e-01;	-1.00483e+00;	1.14898e+00;	2.95716e+00
4.93850e-01;	-6.07064e-01;	-1.44167e+00;	2.19487e+00
-4.08369e+00;	1.92279e+00;	3.58099e+00;	1.17636e+00
-8.80681e-01;	1.34580e+00;	-3.78813e-01;	-4.87026e-01
1.63447e+01;	1.57667e+00;	3.37735e+00;	-4.49328e-01
-2.12313e+00;	-7.26924e-01;	4.83762e-01;	-1.78119e+00
5.17430e-01;	-1.67814e+00;	-2.05735e+00;	5.29296e+00
1.68106e+00;	-9.04127e-01;	1.79142e+00;	-3.96527e-01
-1.75025e+01;	3.79518e-01;	1.59756e-01;	2.25021e+00
6.01068e-01;	9.72155e+00;	1.43224e+00;	-1.31819e+00
1.37994e+00;	1.23481e-01;	3.61803e-01;	2.87285e-01
-2.16581e+00;	-5.51710e-01;	-5.71042e-01;	-1.16296e+01
1.98878e-01;	4.55137e-01;	1.74980e+01;	4.52096e+00
9.37272e-01;	1.77079e+01;	3.64584e+00;	-3.06652e+00
-1.64769e-01;	9.61690e-01;	8.91799e-01;	1.37316e+00
7.34490e+00;	1.04512e+00;	3.24828e-01;	-2.97912e-01
-5.49169e-01;	4.02008e+00;	-4.40795e-01;	-2.56487e-01
2.59737e-01;	-9.95697e-01;	1.50883e+00;	1.11422e+00
6.78719e-01;	1.53629e+01;	-5.39343e+00;	-2.81905e-01
-1.60723e+00;	-3.31503e+01;	4.47297e+00;	3.63745e-01
4.54569e-01;	-1.30558e+00;	9.29178e-01;	-8.60520e-01
1.87164e+00;	-2.18329e+00;	-2.40815e-01;	-1.88840e+00
-4.27667e-01;	-1.15336e+00;	-8.57305e-01;	7.27349e-01
-3.16941e+00;	-1.72866e-01;	-4.41517e+00;	-1.98619e-01
6.04330e+00;	5.25647e-01;	-5.87678e+00;	-7.78839e-01
2.11594e+00;	-3.20339e+00;	-4.00836e-01;	-6.90960e+00
4.88062e-01;	-1.56901e+00;	-2.56555e-01;	-2.28425e-01
8.01311e-01;	4.29693e-01;	1.17295e+00;	-7.46983e-01
-7.40359e-01;	-1.38595e+00;	1.44789e-01;	6.28917e+00
-2.16976e+00;	1.30002e+00;	-3.10157e+01;	-1.51334e+00
-4.68277e-01;	-9.15642e-01;	-4.19747e-01;	-2.56417e+00
4.36868e-01;	-1.44639e-01;	-7.24381e-01;	-2.75607e+00
-8.74152e-01;	-5.68294e+01;	3.21270e+00;	1.30913e+00
3.04205e-01;	6.24874e-02;	-1.37092e-01;	5.37857e-01
-2.31882e+00;	4.37068e-01;	3.61216e-02;	-9.45688e-01
5.96637e-01;	-6.24783e+00;	3.58802e-01;	-5.89509e-01
-8.85744e-01;	-3.22578e-01;	-4.71835e+01;	-1.84970e-01
-1.88330e+00;	-1.92452e-01;	1.48636e+01;	-1.48759e+00
-2.22822e-01;	8.02283e-01;	2.66493e-01;	-1.14673e+00
9.41782e+00;	-1.36303e+00;	-9.29784e-01;	6.06142e-01
5.19159e-01;	6.85681e-01;	-2.67115e+00;	-3.49859e-02
2.69685e-01;	-3.77739e-01;	-5.95858e+00;	7.97746e-01
4.41629e-01;	-7.62279e-02;	-2.55111e-01;	-2.43412e+00
1.99458e+00;	3.11023e-01;	-8.64742e+00;	2.63886e+00
2.02406e+00;	-2.47091e+00;	-1.91760e+00;	-1.64070e+00
2.74894e+00;	2.40214e+01;	-1.87534e+00;	1.12416e-01
-2.13209e-02;	1.70585e-01;	-1.82302e+00;	1.62782e+00
1.94498e-01;	-3.64110e-01;	3.93188e-01;	5.54237e+00
-2.61223e-01;	-8.13414e-02;	7.49417e+01;	1.77420e+00
5.58669e-01;	7.11589e-01;	8.94033e-01;	-9.61252e-02
-4.20939e-01;	9.50399e-01;	1.90922e-01;	5.53018e-01
5.87269e+00;	-4.74331e-01;	1.84022e-01;	-1.65415e+00
4.61192e-01;	-7.26507e-02;	-1.16562e+00;	9.82788e-03
5.46761e-01;	2.65163e+00;	1.05945e+00;	-1.88207e+00
1.69496e+00;	3.54409e-01;	-1.16102e+00;	1.39911e-01
-1.30019e+00;	-7.94144e-01;	-7.02593e-01;	6.43978e-01
-7.14858e-01;	-6.78976e-01;	1.91653e+00;	-1.27178e+00
