Uniform_N=1;	Uniform_N=2;	Uniform_N=10;	Uniform_N=100
5.33915e-01;	1.57677e-01;	4.08597e-01;	5.04332e-01
2.92319e-02;	8.44913e-01;	4.50087e-01;	4.80537e-01
2.84261e-01;	5.73471e-01;	5.59673e-01;	5.04358e-01
2.52322e-01;	4.52018e-01;	6.24187e-01;	5.07154e-01
5.91600e-01;	6.23510e-01;	3.58899e-01;	5.41799e-01
7.54797e-01;	5.72750e-01;	4.42886e-01;	5.57802e-01
6.15986e-01;	2.31559e-01;	6.51491e-01;	4.95590e-01
6.92607e-01;	3.59229e-01;	5.75660e-01;	5.37922e-01
7.48811e-01;	1.60731e-01;	4.10896e-01;	4.95052e-01
9.72074e-01;	8.20764e-01;	5.24467e-01;	5.60581e-01
8.36960e-01;	6.33428e-01;	4.83901e-01;	5.38702e-01
8.53248e-02;	5.36492e-01;	4.04935e-01;	5.21521e-01
5.09776e-01;	3.32914e-01;	5.95013e-01;	4.95600e-01
3.07029e-01;	8.18175e-01;	3.70900e-01;	5.40298e-01
6.34877e-01;	6.28995e-01;	6.13137e-01;	4.98530e-01
1.89116e-01;	5.92097e-01;	6.65283e-01;	5.00508e-01
5.78644e-01;	7.05005e-01;	6.23087e-01;	4.94496e-01
2.31201e-02;	4.88326e-01;	3.83350e-01;	4.91982e-01
8.94362e-01;	2.28515e-01;	5.21835e-01;	5.38903e-01
3.57836e-02;	8.54124e-01;	6.04265e-01;	5.17574e-01
4.59452e-01;	4.77199e-01;	5.28802e-01;	5.32730e-01
1.46846e-02;	8.62502e-02;	4.93613e-01;	4.51969e-01
7.38219e-01;	4.15312e-01;	5.55885e-01;	5.57508e-01
9.31227e-02;	9.39402e-01;	4.54688e-01;	4.78762e-01
3.40146e-01;	2.36973e-01;	4.86345e-01;	4.92797e-01
2.09192e-01;	4.66977e-01;	4.68922e-01;	5.17963e-01
6.81327e-01;	5.37270e-01;	5.21422e-01;	4.53086e-01
6.60347e-02;	6.73128e-02;	5.98954e-01;	4.77091e-01
3.45940e-01;	7.89977e-01;	5.06316e-01;	5.14494e-01
9.77487e-01;	4.63456e-01;	4.35009e-01;	4.42879e-01
6.80222e-01;	5.32789e-01;	4.39120e-01;	5.17084e-01
9.96095e-01;	7.76597e-01;	5.48852e-01;	4.67262e-01
6.40738e-01;	6.57695e-01;	5.22291e-01;	5.37841e-01
9.78802e-01;	2.28800e-01;	4.20018e-01;	5.24529e-01
2.48542e-01;	3.09302e-01;	5.57345e-01;	5.09457e-01
2.56973e-01;	1.84470e-01;	4.47400e-01;	5.00289e-01
3.04115e-01;	4.59148e-01;	4.24938e-01;	4.84544e-01
4.49725e-01;	5.74861e-01;	4.72264e-01;	4.92765e-01
2.65664e-01;	5.84731e-01;	5.33951e-01;	4.58925e-01
4.11812e-01;	5.71360e-01;	4.57638e-01;	4.22539e-01
2.96231e-01;	6.46588e-01;	4.13112e-01;	5.28483e-01
3.79168e-01;	2.12516e-01;	4.22765e-01;	5.25511e-01
6.54369e-01;	4.51826e-01;	6.04510e-01;	5.14553e-01
9.14944e-02;	2.44678e-01;	5.74778e-01;	5.01802e-01
6.81282e-01;	6.24695e-01;	6.15201e-01;	4.79311e-01
1.09171e-01;	4.50498e-01;	4.37196e-01;	5.04179e-01
1.71123e-01;	4.22036e-01;	4.21287e-01;	4.33585e-01
4.30962e-01;	3.82085e-01;	5.89891e-01;	5.36424e-01
3.04833e-01;	8.95296e-01;	3.53997e-01;	5.08302e-01
6.97292e-01;	6.08643e-01;	5.07253e-01;	4.53622e-01
4.73387e-01;	4.01688e-01;	5.93267e-01;	5.17911e-01
9.94513e-01;	6.16906e-01;	4.39888e-01;	5.42343e-01
6.61467e-01;	8.43773e-01;	6.11971e-01;	5.01245e-01
6.22293e-01;	1.05128e-01;	6.31595e-01;	4.55970e-01
1.42632e-01;	6.63742e-01;	5.66740e-01;	4.48903e-01
3.29059e-01;	4.31540e-01;	3.81949e-01;	4.84637e-01
2.52290e-01;	4.90052e-01;	5.90699e-01;	5.01087e-01
8.16169e-02;	5.30114e-01;	5.82404e-01;	4.82786e-01
9.58389e-02;	6.80457e-01;	5.04315e-01;	4.80573e-01
5.74324e-01;	5.82108e-01;	5.00283e-01;	5.10238e-01
4.79183e-01;	4.00141e-01;	5.00859e-01;	4.87525e-01
9.06095e-01;	3.52291e-01;	2.83380e-01;	4.84956e-01
8.64991e-01;	5.15949e-01;	5.56463e-01;	5.59558e-01
1.67185e-01;	5.90077e-01;	4.46301e-01;	5.59317e-01
3.72575e-01;	4.89531e-01;	3.82404e-01;	5.08490e-01
9.12786e-01;	7.39610e-01;	6.64488e-01;	4.80904e-01
5.22348e-01;	2.45024e-01;	3.44821e-01;	5.05282e-01
3.08897e-01;	7.92327e-01;	4.74273e-01;	4.34710e-01
1.76612e-01;	2.06133e-01;	3.15586e-01;	5.18649e-01
9.57620e-01;	5.18018e-01;	4.21292e-01;	4.65022e-01
9.44435e-01;	3.08243e-02;	4.24121e-01;	5.05244e-01
1.92610e-01;	2.16000e-01;	4.95621e-01;	4.79276e-01
1.50672e-01;	1.78789e-01;	4.82393e-01;	4.84449e-01
8.81422e-01;	4.36916e-01;	4.92993e-01;	5.11166e-01
9.11085e-01;	5.85954e-01;	5.55863e-01;	5.11746e-01
1.57023e-01;	5.01701e-01;	3.55453e-01;	5.25441e-01
6.76454e-01;	5.41403e-01;	5.76828e-01;	4.98031e-01
5.30341e-01;	7.39171e-01;	5.71596e-01;	5.29327e-01
9.05370e-01;	3.49767e-01;	3.70288e-01;	4.82937e-01
5.14358e-02;	2.89007e-01;	6.41970e-01;	4.91988e-01
8.28589e-01;	5.38467e-01;	6.06356e-01;	5.10265e-01
8.57847e-01;	8.16618e-01;	3.40882e-01;	5.43868e-01
9.99727e-01;	4.90741e-01;	5.34929e-01;	4.70745e-01
7.48061e-01;	1.40039e-01;	4.67427e-01;	5.20601e-01
5.73601e-01;	4.93830e-01;	6.02965e-01;	5.45425e-01
2.82397e-01;	4.25853e-01;	3.81092e-01;	4.62664e-01
8.73339e-01;	5.02143e-01;	4.71665e-01;	4.91671e-01
4.68003e-01;	6.35920e-01;	4.90475e-01;	4.96439e-01
4.62865e-01;	6.52036e-01;	6.60539e-01;	5.08377e-01
7.03085e-01;	6.88499e-01;	6.14505e-01;	4.79640e-01
7.02345e-01;	4.78880e-01;	4.15763e-01;	5.06398e-01
4.15358e-01;	3.50448e-01;	4.53418e-01;	5.18161e-01
4.92118e-01;	2.14005e-01;	4.87946e-01;	5.43739e-01
3.04790e-01;	2.36906e-01;	4.46462e-01;	5.07466e-01
7.00398e-01;	4.83343e-01;	4.98589e-01;	4.96204e-01
1.25846e-01;	7.86150e-01;	4.41333e-01;	5.06121e-01
2.81424e-01;	5.82474e-01;	4.29284e-01;	5.12143e-01
1.72459e-01;	4.10030e-01;	5.01737e-01;	5.18888e-01
6.71548e-01;	6.30605e-01;	5.31484e-01;	4.56319e-01
3.87251e-01;	5.38230e-01;	4.77516e-01;	5.23012e-01
1.09896e-01;	4.65861e-01;	5.31378e-01;	5.00517e-01
1.58423e-01;	5.62019e-01;	4.80812e-01;	4.98307e-01
6.85544e-01;	6.13258e-01;	5.05418e-01;	5.08955e-01
2.58500e-03;	6.07675e-01;	5.83497e-01;	5.26630e-01
9.99760e-01;	1.83304e-01;	4.73811e-01;	5.03133e-01
2.53476e-03;	7.12378e-01;	3.65208e-01;	5.11150e-01
4.18966e-01;	3.70897e-01;	3.95450e-01;	4.64889e-01
9.35883e-01;	7.79085e-01;	4.71309e-01;	4.45025e-01
2.16935e-02;	4.52084e-01;	4.20742e-01;	5.02080e-01
7.06985e-01;	5.23502e-01;	4.74006e-01;	4.26220e-01
7.51824e-01;	5.78631e-01;	3.29455e-01;	4.87521e-01
3.66214e-01;	3.62564e-01;	3.07977e-01;	4.52469e-01
4.81029e-01;	8.67598e-01;	6.71488e-01;	4.66649e-01
1.49139e-01;	2.08366e-01;	5.90735e-01;	4.61979e-01
7.02387e-01;	7.35279e-01;	4.67978e-01;	4.85336e-01
2.07882e-01;	6.10426e-01;	4.91710e-01;	5.00862e-01
4.92131e-01;	5.14026e-01;	5.05524e-01;	5.00029e-01
1.28482e-01;	4.05337e-01;	7.04196e-01;	4.85480e-01
9.63258e-01;	5.90044e-01;	5.30177e-01;	4.98089e-01
3.28185e-02;	6.84362e-01;	4.88158e-01;	5.02813e-01
6.61738e-01;	5.42060e-01;	7.27150e-01;	5.50437e-01
9.58593e-01;	4.52900e-01;	4.89393e-01;	4.93877e-01
3.15600e-01;	7.33715e-01;	3.35593e-01;	5.11770e-01
8.22308e-01;	7.80374e-01;	4.62796e-01;	4.75006e-01
8.43581e-01;	5.51952e-01;	4.67871e-01;	4.76563e-01
5.21320e-01;	1.86606e-01;	4.33735e-01;	5.21992e-01
5.98653e-01;	2.36699e-01;	6.21622e-01;	5.12991e-01
3.15837e-01;	7.17933e-01;	5.69143e-01;	4.86162e-01
1.43398e-02;	7.21965e-01;	5.15371e-01;	5.00744e-01
8.06307e-01;	3.83338e-01;	5.14891e-01;	5.11691e-01
1.57210e-01;	6.43804e-01;	4.13090e-01;	4.82811e-01
1.20072e-01;	4.54818e-01;	5.56523e-01;	4.63123e-01
7.29749e-01;	3.82542e-01;	5.84222e-01;	5.26729e-01
4.91640e-01;	5.00971e-01;	4.73418e-01;	4.63743e-01
6.45926e-01;	3.99446e-01;	5.96891e-01;	4.63658e-01
3.64564e-01;	2.75663e-01;	5.77577e-01;	4.48939e-01
9.80137e-01;	2.76270e-01;	5.64959e-01;	5.44104e-01
4.26283e-01;	2.99387e-01;	4.96259e-01;	4.61825e-01
5.07459e-01;	4.04274e-01;	4.87282e-01;	5.23897e-01
1.85375e-01;	1.83682e-01;	5.24199e-01;	5.23546e-01
8.64085e-01;	2.46656e-01;	5.87231e-01;	5.22505e-01
1.67393e-02;	3.63382e-01;	3.24806e-01;	4.70273e-01
5.39476e-01;	4.84883e-01;	5.14801e-01;	4.98161e-01
2.94660e-01;	3.52160e-01;	4.08022e-01;	4.83284e-01
7.80519e-01;	3.10855e-01;	4.74259e-01;	4.82462e-01
7.82076e-01;	2.49071e-01;	5.99078e-01;	5.48482e-01
8.07291e-01;	2.44649e-01;	5.54889e-01;	5.05839e-01
4.33542e-01;	6.03315e-01;	5.22653e-01;	5.30293e-01
9.03059e-01;	3.01469e-01;	4.77108e-01;	5.35279e-01
7.25150e-01;	3.99735e-01;	4.11145e-01;	4.99436e-01
2.34679e-01;	2.70693e-01;	5.14830e-01;	5.25515e-01
6.56021e-01;	7.02911e-01;	6.61409e-01;	4.94410e-01
8.01663e-01;	8.81403e-01;	5.48207e-01;	4.73451e-01
8.94163e-01;	2.69405e-01;	5.16806e-01;	4.99093e-01
9.11659e-01;	2.76799e-01;	4.65642e-01;	4.52649e-01
6.70950e-01;	9.02737e-01;	5.86029e-01;	4.83728e-01
1.27650e-01;	6.77177e-01;	6.96387e-01;	5.10046e-01
5.17146e-01;	5.84727e-01;	3.83191e-01;	5.56207e-01
2.97547e-01;	8.04714e-01;	4.47585e-01;	4.96902e-01
3.63433e-01;	4.30621e-01;	3.05697e-01;	5.28076e-01
3.47430e-01;	5.36054e-01;	5.75434e-01;	4.76865e-01
5.40676e-01;	3.87392e-01;	5.57012e-01;	4.94977e-01
7.79270e-01;	4.88920e-01;	4.65248e-01;	5.02153e-01
8.15713e-02;	5.07212e-01;	4.76206e-01;	4.72600e-01
3.22292e-01;	5.49575e-01;	6.71936e-01;	5.06329e-01
1.70146e-01;	6.37689e-01;	5.37022e-01;	5.49644e-01
5.84057e-01;	5.77596e-01;	5.54122e-01;	5.76894e-01
2.33019e-01;	1.36232e-01;	3.98323e-01;	4.93870e-01
9.67312e-01;	6.21542e-01;	4.16039e-01;	4.62588e-01
1.87872e-01;	1.19034e-01;	5.25623e-01;	4.72195e-01
8.63753e-01;	4.22338e-01;	6.41465e-01;	5.38351e-01
5.81008e-01;	2.33428e-01;	4.01853e-01;	5.23859e-01
8.18870e-01;	6.75877e-01;	5.42908e-01;	4.97593e-01
2.31685e-01;	2.45711e-01;	4.06701e-01;	5.00546e-01
2.92679e-01;	5.91241e-01;	4.98533e-01;	4.75788e-01
7.22557e-01;	1.79924e-01;	5.54632e-01;	5.20155e-01
7.90891e-01;	3.45125e-01;	5.47998e-01;	5.14452e-01
8.83677e-01;	4.11049e-01;	5.25563e-01;	4.91453e-01
8.64103e-02;	2.76385e-01;	7.10120e-01;	4.84957e-01
4.02681e-01;	3.46344e-01;	6.28162e-01;	4.94315e-01
5.42026e-02;	4.62281e-01;	5.33123e-01;	4.92586e-01
9.83284e-02;	1.77895e-01;	2.95451e-01;	4.53748e-01
6.95082e-01;	4.72552e-01;	6.54306e-01;	4.57079e-01
3.66342e-01;	4.60649e-01;	4.65955e-01;	5.01694e-01
3.37356e-01;	7.68219e-01;	7.22549e-01;	5.38725e-01
1.62094e-01;	5.52020e-01;	4.74447e-01;	5.34822e-01
1.98489e-01;	7.76419e-01;	5.36522e-01;	4.55046e-01
6.42201e-01;	4.98528e-01;	5.06341e-01;	5.30848e-01
1.82833e-01;	8.77836e-01;	5.91276e-01;	5.48807e-01
7.12114e-01;	6.24117e-01;	4.84745e-01;	5.25391e-01
6.84002e-01;	4.34380e-01;	4.66086e-01;	4.92093e-01
7.25312e-01;	3.61068e-01;	4.65557e-01;	4.91114e-01
1.18287e-01;	7.16217e-01;	7.06191e-01;	5.05143e-01
2.58222e-01;	5.36759e-01;	5.09276e-01;	5.10961e-01
5.81127e-01;	8.54922e-01;	4.71279e-01;	4.62159e-01
7.84758e-01;	4.58606e-01;	5.33973e-01;	5.93538e-01
2.92792e-01;	4.00290e-01;	6.12160e-01;	5.09994e-01
7.76805e-01;	2.36201e-01;	5.11551e-01;	4.86939e-01
4.23730e-01;	1.62888e-01;	3.54508e-01;	4.96769e-01
4.40782e-01;	6.18008e-01;	6.10207e-01;	5.20542e-01
1.39616e-02;	5.22601e-01;	4.39313e-01;	5.12617e-01
1.23089e-01;	1.99669e-01;	4.84360e-01;	5.19404e-01
8.38625e-02;	5.35447e-01;	4.88151e-01;	4.73733e-01
9.76696e-01;	3.36225e-01;	6.14380e-01;	5.18748e-01
5.90358e-01;	6.75684e-01;	4.66960e-01;	5.06253e-01
8.04426e-01;	3.68940e-01;	4.29701e-01;	4.64075e-01
8.47668e-01;	1.12902e-01;	5.02922e-01;	5.43541e-01
1.85153e-01;	3.66862e-01;	4.89644e-01;	5.19883e-01
8.78093e-01;	5.84027e-01;	5.18803e-01;	5.00970e-01
8.54429e-01;	6.39932e-01;	4.81969e-01;	5.18426e-01
3.67834e-01;	3.74020e-01;	6.45162e-01;	4.68147e-01
9.76281e-01;	6.86700e-01;	6.15164e-01;	4.56837e-01
5.50709e-01;	6.94535e-01;	6.10515e-01;	4.67151e-01
6.48298e-01;	4.12936e-01;	5.72161e-01;	5.30070e-01
5.18878e-01;	7.20158e-01;	4.60879e-01;	4.84242e-01
9.45597e-01;	4.71617e-01;	5.95761e-01;	5.13374e-01
1.13008e-01;	3.86646e-01;	5.14323e-01;	5.44275e-01
2.24028e-01;	5.43382e-01;	3.43508e-01;	4.89852e-01
3.97532e-01;	4.02468e-01;	6.48759e-01;	5.12194e-01
3.29972e-01;	4.29313e-01;	6.33129e-01;	4.91841e-01
4.74700e-01;	5.33575e-01;	4.98292e-01;	4.74857e-01
4.61931e-01;	8.80748e-01;	5.06773e-01;	4.89574e-01
4.53551e-01;	1.91699e-01;	4.20375e-01;	4.77926e-01
1.56755e-01;	4.90496e-01;	5.77837e-01;	4.76226e-01
5.68654e-02;	4.72561e-01;	4.55289e-01;	5.10584e-01
9.84181e-01;	4.62965e-01;	4.92283e-01;	4.88131e-01
2.15189e-01;	2.32958e-01;	4.84445e-01;	4.86201e-01
3.69360e-01;	4.39000e-01;	5.54811e-01;	5.48121e-01
1.47892e-01;	5.83076e-01;	4.35643e-01;	4.76073e-01
2.43896e-01;	5.52392e-01;	6.28768e-01;	5.50221e-01
9.03775e-01;	3.13027e-01;	5.66911e-01;	4.80460e-01
7.16076e-01;	7.40461e-01;	4.79697e-01;	4.78271e-01
9.36654e-01;	2.48861e-01;	4.77942e-01;	4.67057e-01
5.75274e-01;	4.51679e-01;	4.57205e-01;	4.89866e-01
9.34652e-01;	8.22916e-01;	4.85865e-01;	4.99540e-01
1.10260e-01;	4.71947e-01;	4.58888e-01;	4.81631e-01
3.66272e-01;	6.75909e-01;	4.96781e-01;	5.48273e-01
2.86968e-01;	5.05745e-01;	5.59212e-01;	4.45824e-01
8.05009e-01;	6.12942e-01;	3.78555e-01;	5.30731e-01
8.70514e-01;	9.12123e-01;	4.99216e-01;	4.91747e-01
8.65284e-01;	1.00300e-01;	6.99218e-01;	5.38720e-01
7.33460e-01;	1.48980e-01;	5.20069e-01;	5.23930e-01
6.78232e-03;	3.64285e-01;	4.47952e-01;	5.29700e-01
5.92517e-02;	7.61405e-01;	5.38765e-01;	4.91108e-01
9.74014e-01;	1.55560e-01;	4.90748e-01;	4.87448e-01
9.45529e-01;	2.51952e-01;	5.19238e-01;	4.26354e-01
6.15107e-01;	7.54364e-01;	3.42257e-01;	5.31237e-01
3.55877e-01;	5.49872e-01;	4.30075e-01;	4.75465e-01
8.98233e-01;	4.50285e-01;	4.86505e-01;	4.73288e-01
3.11827e-01;	5.03607e-01;	6.97316e-01;	5.01162e-01
2.36192e-01;	8.50985e-01;	4.48301e-01;	4.83598e-01
2.94322e-01;	6.70807e-01;	5.30653e-01;	5.57145e-01
7.51950e-01;	6.66437e-01;	5.16472e-01;	5.01297e-01
1.68452e-01;	4.65448e-01;	3.25772e-01;	4.76303e-01
6.05767e-01;	6.71762e-01;	4.77779e-01;	4.58871e-01
1.60421e-04;	4.50334e-01;	5.40273e-01;	5.07780e-01
5.14783e-01;	2.23400e-01;	4.19679e-01;	4.63740e-01
3.80445e-01;	2.72866e-01;	5.30477e-01;	4.76594e-01
7.69347e-01;	5.93231e-01;	6.24557e-01;	5.20226e-01
9.85066e-01;	2.17047e-01;	5.14511e-01;	5.14782e-01
1.29527e-03;	8.20876e-01;	3.38901e-01;	4.53499e-01
2.15367e-01;	4.42769e-01;	6.05212e-01;	5.04425e-01
3.13720e-01;	2.53167e-01;	4.05687e-01;	4.54587e-01
2.69854e-01;	6.45530e-01;	5.11365e-01;	5.15938e-01
5.10210e-02;	5.96324e-01;	3.94191e-01;	4.94503e-01
3.60105e-01;	7.70397e-01;	2.97772e-01;	5.26018e-01
3.26799e-01;	7.87236e-01;	3.64201e-01;	4.49265e-01
7.54245e-01;	5.77574e-01;	6.12238e-01;	5.07878e-01
9.85536e-01;	3.93372e-01;	5.32980e-01;	4.71456e-01
8.82418e-01;	4.43820e-01;	6.47273e-01;	5.24272e-01
8.17994e-01;	2.67081e-01;	6.66952e-01;	4.68686e-01
9.43202e-01;	6.25404e-01;	4.06967e-01;	5.19537e-01
5.86356e-01;	4.82567e-01;	3.91281e-01;	4.56371e-01
5.71526e-01;	5.41520e-01;	4.72622e-01;	4.72644e-01
3.17546e-01;	2.13669e-01;	5.96671e-01;	4.60695e-01
9.56324e-01;	3.70737e-01;	5.39526e-01;	5.11196e-01
5.24241e-01;	3.13629e-01;	4.82151e-01;	4.61571e-01
4.09329e-01;	4.63835e-01;	4.22064e-01;	4.96340e-01
7.81057e-01;	7.61951e-01;	5.97796e-01;	4.31384e-01
2.37037e-01;	3.17667e-01;	5.58598e-01;	4.20967e-01
5.72457e-01;	3.80057e-01;	5.43793e-01;	4.89463e-01
1.46258e-01;	7.27252e-01;	5.43108e-01;	4.88491e-01
1.51268e-01;	2.28066e-01;	6.36407e-01;	4.55955e-01
5.99411e-02;	5.49569e-01;	5.74840e-01;	5.18799e-01
9.75915e-01;	4.76134e-01;	5.82836e-01;	4.72885e-01
2.27864e-02;	2.53759e-01;	6.59156e-01;	5.09038e-01
7.75619e-01;	3.18207e-01;	4.84512e-01;	4.76297e-01
2.93868e-01;	5.81175e-01;	4.51435e-01;	5.15897e-01
9.30749e-02;	5.19202e-01;	5.53347e-01;	5.02772e-01
7.47458e-01;	3.35148e-01;	4.69708e-01;	4.59051e-01
5.43903e-02;	4.21255e-01;	7.08959e-01;	5.01649e-01
8.70078e-01;	1.75028e-01;	6.91008e-01;	4.95001e-01
6.02875e-01;	2.55056e-01;	5.96256e-01;	5.01584e-01
7.91879e-01;	5.51350e-01;	4.38268e-01;	4.37123e-01
3.15379e-01;	8.10215e-01;	4.69092e-01;	4.87463e-01
9.53457e-01;	5.82356e-01;	5.62116e-01;	4.81989e-01
5.53644e-02;	1.82638e-01;	5.67011e-01;	4.83056e-01
9.88190e-01;	4.67130e-01;	3.96893e-01;	5.08698e-01
9.98689e-01;	6.67678e-01;	6.00902e-01;	4.92261e-01
3.12053e-01;	6.35447e-01;	4.51913e-01;	4.86761e-01
8.79499e-01;	6.09344e-01;	5.03753e-01;	5.15628e-01
1.29493e-01;	5.04801e-01;	6.66898e-01;	4.62617e-01
2.16968e-01;	2.37834e-01;	5.47568e-01;	5.08475e-01
1.88246e-01;	9.12465e-01;	6.45244e-01;	5.14198e-01
8.37906e-01;	6.26473e-01;	5.98955e-01;	4.85054e-01
8.11810e-01;	2.61505e-01;	4.47485e-01;	4.58186e-01
9.66373e-01;	2.44368e-01;	6.07910e-01;	5.18824e-01
9.23262e-01;	5.54758e-01;	4.08870e-01;	4.74092e-01
6.86026e-01;	7.84015e-01;	3.61643e-01;	4.80463e-01
8.69309e-01;	1.65232e-01;	5.21078e-01;	5.24666e-01
4.41828e-01;	2.14621e-01;	4.99094e-01;	5.15274e-01
4.74516e-01;	6.66750e-01;	6.84783e-01;	5.00172e-01
9.57743e-01;	2.16434e-01;	4.84884e-01;	5.09216e-01
4.13496e-01;	8.88412e-01;	4.16925e-01;	4.54525e-01
7.03319e-01;	2.93150e-01;	6.13914e-01;	4.65956e-01
5.99306e-02;	1.82817e-01;	4.38230e-01;	4.97703e-01
5.23498e-01;	3.59706e-01;	5.16450e-01;	5.43485e-01
3.81215e-01;	6.93921e-01;	5.01161e-01;	5.01171e-01
4.00768e-01;	3.52054e-01;	5.04860e-01;	5.22120e-01
7.01298e-01;	4.44861e-01;	5.21045e-01;	5.19417e-01
1.68372e-01;	7.00915e-01;	5.84431e-01;	5.42373e-01
5.33919e-01;	8.94953e-01;	4.47904e-01;	4.97388e-01
3.52357e-01;	6.13486e-01;	3.17877e-01;	5.30120e-01
1.24976e-01;	4.86956e-01;	5.43847e-01;	4.60716e-01
8.91227e-01;	2.73657e-01;	4.31247e-01;	5.16679e-01
6.58685e-01;	5.74678e-01;	5.05366e-01;	5.06452e-01
8.50390e-01;	5.56507e-01;	6.62056e-01;	4.83225e-01
9.86575e-01;	3.45153e-01;	4.33552e-01;	4.85048e-01
6.26974e-02;	4.76503e-01;	4.99002e-01;	4.90972e-01
1.45478e-01;	5.28315e-01;	6.04075e-01;	4.75146e-01
9.11257e-01;	6.13262e-01;	5.33306e-01;	5.17472e-01
8.59386e-01;	4.64651e-01;	4.05020e-01;	4.94026e-01
7.86593e-01;	4.31389e-01;	4.88646e-01;	4.83524e-01
7.19842e-01;	1.41307e-01;	5.49555e-01;	4.95603e-01
9.69593e-01;	6.58028e-01;	3.69160e-01;	5.80498e-01
9.75445e-01;	5.13783e-01;	5.04511e-01;	4.37110e-01
7.29630e-01;	2.60195e-01;	5.49927e-01;	4.75728e-01
6.78529e-01;	8.72201e-01;	5.74859e-01;	5.07519e-01
3.25291e-01;	2.09600e-01;	5.19218e-01;	5.00103e-01
9.13380e-01;	3.72985e-01;	4.82614e-01;	4.92445e-01
9.17796e-01;	6.49430e-01;	3.75829e-01;	4.68020e-01
9.65576e-03;	1.24617e-01;	4.62528e-01;	4.87606e-01
9.75834e-01;	3.17357e-01;	5.54954e-01;	4.90836e-01
8.37453e-01;	6.72797e-01;	6.07250e-01;	5.01600e-01
3.00051e-01;	2.66049e-01;	3.64110e-01;	5.10772e-01
9.99443e-01;	7.13936e-01;	3.31637e-01;	5.20718e-01
2.01973e-01;	5.61675e-01;	3.59871e-01;	5.24955e-01
5.24905e-01;	6.21377e-01;	5.03030e-01;	5.11501e-01
6.63561e-01;	9.15546e-01;	6.21869e-01;	5.20390e-01
7.73913e-01;	6.92978e-01;	4.61886e-01;	5.25667e-01
7.24805e-01;	3.09912e-01;	4.44740e-01;	4.84342e-01
2.60403e-01;	2.89693e-01;	4.58436e-01;	4.99486e-01
3.17525e-01;	2.92668e-01;	3.41711e-01;	4.79580e-01
3.54297e-01;	5.16623e-01;	5.18880e-01;	4.84901e-01
6.25825e-01;	2.32325e-01;	5.94159e-01;	5.20163e-01
1.81894e-01;	4.99798e-01;	6.21778e-01;	4.82370e-01
6.96573e-02;	3.24014e-01;	6.47415e-01;	4.95719e-01
5.96303e-01;	6.04961e-01;	5.66295e-01;	5.24665e-01
1.33678e-01;	5.62859e-01;	4.03341e-01;	4.87830e-01
2.55528e-01;	6.64198e-01;	4.42454e-01;	4.75169e-01
7.81227e-01;	5.61476e-01;	5.32738e-01;	5.24186e-01
4.31474e-01;	7.02798e-01;	4.02087e-01;	5.22636e-01
3.53758e-01;	7.15108e-01;	5.04173e-01;	4.69049e-01
6.31000e-01;	7.15519e-01;	4.25413e-01;	5.45095e-01
2.40435e-01;	5.39581e-01;	4.01679e-01;	4.68541e-01
4.48178e-01;	6.12119e-01;	4.25766e-01;	5.11984e-01
9.77057e-01;	7.23699e-01;	4.65538e-01;	5.05959e-01
5.43970e-01;	6.96318e-01;	4.60862e-01;	4.73991e-01
4.33174e-01;	7.04335e-01;	6.26786e-01;	5.03425e-01
5.73364e-01;	1.62999e-01;	6.07654e-01;	5.40984e-01
7.86862e-01;	2.28295e-01;	4.06015e-01;	5.02446e-01
5.19380e-01;	3.87176e-01;	3.62622e-01;	5.27906e-01
3.64468e-01;	7.64832e-01;	6.01475e-01;	5.78068e-01
6.96221e-01;	6.44499e-01;	4.52355e-01;	5.09433e-01
6.26242e-01;	5.66166e-01;	6.60726e-01;	4.65277e-01
6.87122e-01;	4.62966e-01;	3.79341e-01;	5.13556e-01
3.98939e-01;	4.82671e-01;	4.62469e-01;	4.70127e-01
9.81846e-01;	4.84770e-01;	3.78090e-01;	5.18724e-01
5.42165e-01;	7.67124e-01;	5.44549e-01;	4.85518e-01
3.17402e-01;	6.95752e-01;	5.02302e-01;	5.03095e-01
3.06734e-01;	9.31804e-01;	2.51955e-01;	5.15514e-01
5.46495e-01;	5.81017e-01;	5.09457e-01;	5.10334e-01
6.36422e-01;	6.91562e-01;	4.59636e-01;	4.84455e-01
9.53431e-01;	4.68768e-01;	5.39122e-01;	5.03773e-01
6.40665e-01;	6.28848e-01;	4.90474e-01;	4.66448e-01
5.14166e-01;	3.54582e-01;	7.29262e-01;	5.44143e-01
1.88140e-01;	6.20500e-01;	4.77375e-01;	4.95696e-01
9.69010e-01;	3.17829e-01;	7.98476e-01;	4.67573e-01
2.05609e-01;	7.09752e-01;	6.18465e-01;	5.06634e-01
3.74017e-01;	5.51338e-01;	6.68648e-01;	5.37301e-01
7.32867e-01;	7.60996e-01;	6.17066e-01;	5.16935e-01
1.81859e-01;	5.49946e-01;	3.69387e-01;	4.65702e-01
8.43272e-01;	6.34131e-01;	4.76485e-01;	5.50712e-01
3.55280e-01;	4.17242e-01;	6.34669e-01;	4.97724e-01
7.60480e-01;	3.98161e-01;	4.41888e-01;	4.93831e-01
9.52771e-01;	5.67268e-01;	5.98944e-01;	5.18886e-01
8.31357e-01;	9.17091e-01;	6.33853e-01;	4.49377e-01
2.95230e-01;	7.35466e-01;	5.68832e-01;	5.12597e-01
